Date,Close,Lag_1,Lag_2,MA_5,MA_10
2018-01-16,56.33079528808594,56.32830810546875,55.40166473388672,55.76116104125977,55.20647201538086
2018-01-17,56.7492790222168,56.33079528808594,56.32830810546875,56.023310852050784,55.534732055664065
2018-01-18,56.59334182739258,56.7492790222168,56.33079528808594,56.280677795410156,55.75617866516113
2018-01-19,56.96848678588867,56.59334182739258,56.7492790222168,56.594042205810545,55.99401702880859
2018-01-22,57.99775314331055,56.96848678588867,56.59334182739258,56.927931213378905,56.262393951416016
2018-01-23,58.59608459472656,57.99775314331055,56.96848678588867,57.38098907470703,56.5710750579834
2018-01-24,58.35296630859375,58.59608459472656,57.99775314331055,57.70172653198242,56.8625186920166
2018-01-25,58.89350128173828,58.35296630859375,58.59608459472656,58.16175842285156,57.22121810913086
2018-01-26,59.16352462768555,58.89350128173828,58.35296630859375,58.600765991210935,57.597404098510744
2018-01-29,59.10972213745117,59.16352462768555,58.89350128173828,58.823159790039064,57.875545501708984
2018-01-30,58.65586853027344,59.10972213745117,59.16352462768555,58.83511657714844,58.108052825927736
2018-01-31,58.897491455078125,58.65586853027344,59.10972213745117,58.94402160644531,58.32287406921387
2018-02-01,58.86610412597656,58.897491455078125,58.65586853027344,58.938542175292966,58.550150299072264
2018-02-02,55.75786972045898,58.86610412597656,58.897491455078125,58.25741119384766,58.4290885925293
2018-02-05,52.92763519287109,55.75786972045898,58.86610412597656,57.02099380493164,57.92207679748535
2018-02-06,54.025657653808594,52.92763519287109,55.75786972045898,56.09495162963867,57.465034103393556
2018-02-07,52.57989501953125,54.025657653808594,52.92763519287109,54.8314323425293,56.88772697448731
2018-02-08,50.20351028442383,52.57989501953125,54.025657653808594,53.09891357421875,56.01872787475586
2018-02-09,52.12454605102539,50.20351028442383,52.57989501953125,52.372248840332034,55.31483001708985
2018-02-12,52.53754806518555,52.12454605102539,50.20351028442383,52.29423141479492,54.65761260986328
2018-02-13,52.5166244506836,52.53754806518555,52.12454605102539,51.99242477416992,54.043688201904295
2018-02-14,53.44126892089844,52.5166244506836,52.53754806518555,52.16469955444336,53.49806594848633
2018-02-15,54.37089920043945,53.44126892089844,52.5166244506836,52.99817733764648,53.04854545593262
2018-02-16,54.57715225219727,54.37089920043945,53.44126892089844,53.48869857788086,52.930473709106444
2018-02-20,54.98019409179688,54.57715225219727,54.37089920043945,53.977227783203126,53.13572959899902
2018-02-21,55.486358642578125,54.98019409179688,54.57715225219727,54.57117462158203,53.281799697875975
2018-02-22,55.294551849365234,55.486358642578125,54.98019409179688,54.94183120727539,53.55326538085937
2018-02-23,56.20076751708984,55.294551849365234,55.486358642578125,55.307804870605466,54.152991104125974
2018-02-26,56.97845077514648,56.20076751708984,55.294551849365234,55.788064575195314,54.63838157653809
