Date,Close,Lag_1,Lag_2,MA_5,MA_10
2018-01-16,65.24299621582031,65.26000213623047,63.83399963378906,63.93769912719726,62.36289939880371
2018-01-17,64.75,65.24299621582031,65.26000213623047,64.36069946289062,62.892849349975585
2018-01-18,64.66600036621094,64.75,65.24299621582031,64.75059967041015,63.338449478149414
2018-01-19,64.72899627685547,64.66600036621094,64.75,64.92959899902344,63.76339912414551
2018-01-22,66.3655014038086,64.72899627685547,64.66600036621094,65.15069885253907,64.25424919128417
2018-01-23,68.12699890136719,66.3655014038086,64.72899627685547,65.72749938964844,64.83259925842285
2018-01-24,67.87550354003906,68.12699890136719,66.3655014038086,66.35260009765625,65.35664978027344
2018-01-25,68.89749908447266,67.87550354003906,68.12699890136719,67.19889984130859,65.97474975585938
2018-01-26,70.10250091552734,68.89749908447266,67.87550354003906,68.27360076904297,66.6015998840332
2018-01-29,70.88400268554688,70.10250091552734,68.89749908447266,69.17730102539062,67.16399993896485
2018-01-30,71.89099884033203,70.88400268554688,70.10250091552734,69.93010101318359,67.82880020141602
2018-01-31,72.54450225830078,71.89099884033203,70.88400268554688,70.86390075683593,68.60825042724609
2018-02-01,69.5,72.54450225830078,71.89099884033203,70.98440093994141,69.091650390625
2018-02-02,71.49749755859375,69.5,72.54450225830078,71.26340026855469,69.76850051879883
2018-02-05,69.5,71.49749755859375,69.5,70.98659973144531,70.08195037841797
2018-02-06,72.14199829101562,69.5,71.49749755859375,71.03679962158203,70.48345031738282
2018-02-07,70.83899688720703,72.14199829101562,69.5,70.69569854736328,70.77979965209961
2018-02-08,67.5250015258789,70.83899688720703,72.14199829101562,70.30069885253906,70.64254989624024
2018-02-09,66.9800033569336,67.5250015258789,70.83899688720703,69.39720001220704,70.33030014038086
2018-02-12,69.3115005493164,66.9800033569336,67.5250015258789,69.35950012207032,70.17304992675781
2018-02-13,70.72550201416016,69.3115005493164,66.9800033569336,69.07620086669922,70.05650024414062
2018-02-14,72.55249786376953,70.72550201416016,69.3115005493164,69.41890106201171,70.0572998046875
2018-02-15,73.08799743652344,72.55249786376953,70.72550201416016,70.53150024414063,70.41609954833984
2018-02-16,72.43450164794922,73.08799743652344,72.55249786376953,71.62239990234374,70.50979995727539
2018-02-20,73.4175033569336,72.43450164794922,73.08799743652344,72.44360046386718,70.90155029296875
2018-02-21,74.14600372314453,73.4175033569336,72.43450164794922,73.12770080566406,71.10195083618164
2018-02-22,74.26699829101562,74.14600372314453,73.4175033569336,73.47060089111328,71.4447509765625
2018-02-23,75.0,74.26699829101562,74.14600372314453,73.85300140380859,72.1922508239746
2018-02-26,76.09750366210938,75.0,74.26699829101562,74.58560180664062,73.10400085449218
2018-02-27,75.5989990234375,76.09750366210938,75.0,75.0219009399414,73.7327507019043
2018-02-28,75.62249755859375,75.5989990234375,76.09750366210938,75.31719970703125,74.22245025634766
2018-03-01,74.67250061035156,75.62249755859375,75.5989990234375,75.39830017089844,74.43445053100587
2018-03-02,75.01249694824219,74.67250061035156,75.62249755859375,75.40079956054687,74.62690048217773
2018-03-05,76.18049621582031,75.01249694824219,74.67250061035156,75.41739807128906,75.00149993896484
2018-03-06,76.88200378417969,76.18049621582031,75.01249694824219,75.6739990234375,75.34794998168945
2018-03-07,77.25,76.88200378417969,76.18049621582031,75.99949951171875,75.658349609375
2018-03-08,77.59300231933594,77.25,76.88200378417969,76.58359985351562,75.99095001220704
2018-03-09,78.94450378417969,77.59300231933594,77.25,77.37000122070313,76.385400390625
2018-03-12,79.91950225830078,78.94450378417969,77.59300231933594,78.11780242919922,76.76760025024414
2018-03-13,79.40899658203125,79.91950225830078,78.94450378417969,78.62320098876953,77.14860000610352
2018-03-14,79.55000305175781,79.40899658203125,79.91950225830078,79.0832015991211,77.54135055541992
2018-03-15,79.11599731445312,79.55000305175781,79.40899658203125,79.38780059814454,77.98570022583007
2018-03-16,78.58399963378906,79.11599731445312,79.55000305175781,79.31569976806641,78.34285049438476
2018-03-19,77.24649810791016,78.58399963378906,79.11599731445312,78.78109893798828,78.44945068359375
2018-03-20,79.32550048828125,77.24649810791016,78.58399963378906,78.76439971923828,78.69380035400391
2018-03-21,79.09300231933594,79.32550048828125,77.24649810791016,78.67299957275391,78.8781005859375
2018-03-22,77.24600219726562,79.09300231933594,79.32550048828125,78.2990005493164,78.84340057373046
2018-03-23,74.77799987792969,77.24600219726562,79.09300231933594,77.53780059814453,78.42675018310547
2018-03-26,77.79299926757812,74.77799987792969,77.24600219726562,77.64710083007813,78.2140998840332
2018-03-27,74.85250091552734,77.79299926757812,74.77799987792969,76.75250091552735,77.75845031738281
2018-03-28,71.57099914550781,74.85250091552734,77.79299926757812,75.24810028076172,76.9605499267578
2018-03-29,72.36699676513672,71.57099914550781,74.85250091552734,74.27229919433594,76.28564987182617
2018-04-02,68.59950256347656,72.36699676513672,71.57099914550781,73.0365997314453,75.28720016479492
2018-04-03,69.60250091552734,68.59950256347656,72.36699676513672,71.39850006103515,74.52280044555664
2018-04-04,70.52850341796875,69.60250091552734,68.59950256347656,70.53370056152343,73.64310073852539
2018-04-05,72.5875015258789,70.52850341796875,69.60250091552734,70.73700103759765,72.99255065917968
2018-04-06,70.2614974975586,72.5875015258789,70.52850341796875,70.31590118408204,72.29410018920899
2018-04-09,70.30400085449219,70.2614974975586,72.5875015258789,70.65680084228515,71.84670028686523
2018-04-10,71.81099700927734,70.30400085449219,70.2614974975586,71.09850006103515,71.24850006103516
2018-04-11,71.35250091552734,71.81099700927734,70.30400085449219,71.26329956054687,70.89850006103515
2018-04-12,72.42500305175781,71.35250091552734,71.81099700927734,71.23079986572266,70.98390045166016
