Date,Close,Lag_1,Lag_2,MA_5,MA_10
2018-04-17,19.179332733154297,19.41399955749512,20.022666931152344,19.656666564941407,19.73713321685791
2018-04-18,19.55666732788086,19.179332733154297,19.41399955749512,19.555599975585938,19.77986660003662
2018-04-19,20.005332946777344,19.55666732788086,19.179332733154297,19.635599899291993,19.74226665496826
2018-04-20,19.34933280944824,20.005332946777344,19.55666732788086,19.50093307495117,19.68186664581299
2018-04-23,18.891332626342773,19.34933280944824,20.005332946777344,19.396399688720702,19.63993320465088
2018-04-24,18.8973331451416,18.891332626342773,19.34933280944824,19.339999771118165,19.498333168029784
2018-04-25,18.71266746520996,18.8973331451416,18.891332626342773,19.171199798583984,19.36339988708496
2018-04-26,19.03199958801269,18.71266746520996,18.8973331451416,18.976533126831054,19.306066513061523
2018-04-27,19.60533332824707,19.03199958801269,18.71266746520996,19.02773323059082,19.264333152770995
2018-04-30,19.59333229064941,19.60533332824707,19.03199958801269,19.168133163452147,19.282266426086423
2018-05-01,19.994667053222656,19.59333229064941,19.60533332824707,19.38759994506836,19.36379985809326
2018-05-02,20.07666778564453,19.994667053222656,19.59333229064941,19.660400009155275,19.415799903869626
2018-05-03,18.96333312988281,20.07666778564453,19.994667053222656,19.646666717529296,19.31159992218017
2018-05-04,19.606000900268555,18.96333312988281,20.07666778564453,19.646800231933593,19.337266731262204
2018-05-07,20.18466758728028,19.606000900268555,18.96333312988281,19.765067291259765,19.466600227355958
2018-05-08,20.131332397460938,20.18466758728028,19.606000900268555,19.792400360107422,19.59000015258789
2018-05-09,20.456666946411133,20.131332397460938,20.18466758728028,19.868400192260744,19.76440010070801
2018-05-10,20.334667205810547,20.456666946411133,20.131332397460938,20.14266700744629,19.894666862487792
2018-05-11,20.070667266845703,20.334667205810547,20.456666946411133,20.23560028076172,19.941200256347656
2018-05-14,19.46466636657715,20.070667266845703,20.334667205810547,20.091600036621095,19.92833366394043
2018-05-15,18.94533348083496,19.46466636657715,20.070667266845703,19.8544002532959,19.82340030670166
2018-05-16,19.09866714477539,18.94533348083496,19.46466636657715,19.58280029296875,19.725600242614746
2018-05-17,18.96933364868164,19.09866714477539,18.94533348083496,19.309733581542968,19.726200294494628
2018-05-18,18.454666137695312,18.96933364868164,19.09866714477539,18.98653335571289,19.611066818237305
2018-05-21,18.965999603271484,18.454666137695312,18.96933364868164,18.886800003051757,19.489200019836424
2018-05-22,18.333999633789062,18.965999603271484,18.454666137695312,18.764533233642577,19.309466743469237
2018-05-23,18.60466766357422,18.333999633789062,18.965999603271484,18.665733337402344,19.124266815185546
2018-05-24,18.523332595825195,18.60466766357422,18.333999633789062,18.576533126831055,18.94313335418701
2018-05-25,18.59000015258789,18.523332595825195,18.60466766357422,18.60359992980957,18.79506664276123
2018-05-29,18.91733360290528,18.59000015258789,18.523332595825195,18.593866729736327,18.740333366394047
2018-05-30,19.44799995422364,18.91733360290528,18.59000015258789,18.816666793823245,18.79060001373291
2018-05-31,18.98200035095215,19.44799995422364,18.91733360290528,18.89213333129883,18.778933334350587
2018-06-01,19.454666137695312,18.98200035095215,19.44799995422364,19.078400039672854,18.827466583251955
2018-06-04,19.78266716003418,19.454666137695312,18.98200035095215,19.316933441162114,18.96026668548584
2018-06-05,19.408666610717773,19.78266716003418,19.454666137695312,19.41520004272461,19.00453338623047
2018-06-06,21.299999237060547,19.408666610717773,19.78266716003418,19.78559989929199,19.301133346557616
2018-06-07,21.07266616821289,21.299999237060547,19.408666610717773,20.203733062744142,19.547933197021486
2018-06-08,21.17733383178711,21.07266616821289,21.299999237060547,20.5482666015625,19.813333320617676
2018-06-11,22.13999938964844,21.17733383178711,21.07266616821289,21.019733047485353,20.16833324432373
2018-06-12,22.851333618164062,22.13999938964844,21.17733383178711,21.70826644897461,20.56173324584961
2018-06-13,22.985332489013672,22.851333618164062,22.13999938964844,22.045333099365234,20.915466499328613
2018-06-14,23.847999572753903,22.985332489013672,22.851333618164062,22.600399780273438,21.40206642150879
2018-06-15,23.87800025939941,23.847999572753903,22.985332489013672,23.1405330657959,21.844399833679198
2018-06-18,24.722000122070312,23.87800025939941,23.847999572753903,23.656933212280272,22.338333129882812
2018-06-19,23.503332138061523,24.722000122070312,23.87800025939941,23.787332916259764,22.747799682617188
2018-06-20,24.14800071716309,23.503332138061523,24.722000122070312,24.01986656188965,23.03259983062744
2018-06-21,23.16733360290528,24.14800071716309,23.503332138061523,23.883733367919923,23.24206657409668
2018-06-22,22.242000579833984,23.16733360290528,24.14800071716309,23.556533432006837,23.34853324890137
2018-06-25,22.200666427612305,22.242000579833984,23.16733360290528,23.052266693115236,23.354599952697754
2018-06-26,22.799999237060547,22.200666427612305,22.242000579833984,22.91160011291504,23.3494665145874
2018-06-27,22.96666717529297,22.799999237060547,22.200666427612305,22.675333404541014,23.347599983215332
2018-06-28,23.32866668701172,22.96666717529297,22.799999237060547,22.707600021362303,23.295666694641113
2018-06-29,22.86333274841309,23.32866668701172,22.96666717529297,22.831866455078128,23.19419994354248
2018-07-02,22.33799934387207,22.86333274841309,23.32866668701172,22.859333038330078,22.955799865722657
2018-07-03,20.724000930786133,22.33799934387207,22.86333274841309,22.444133377075197,22.677866744995118
2018-07-05,20.61066627502441,20.724000930786133,22.33799934387207,21.972933197021483,22.32413330078125
2018-07-06,20.59333229064941,20.61066627502441,20.724000930786133,21.42586631774902,22.066733169555665
2018-07-09,21.233999252319336,20.59333229064941,20.61066627502441,21.09999961853027,21.9659330368042
2018-07-10,21.49799919128418,21.233999252319336,20.59333229064941,20.931999588012694,21.895666313171386
2018-07-11,21.263999938964844,21.49799919128418,21.233999252319336,21.039999389648436,21.742066383361816
2018-07-12,21.11400032043457,21.263999938964844,21.49799919128418,21.140666198730468,21.556799697875977
2018-07-13,21.257999420166016,21.11400032043457,21.263999938964844,21.27359962463379,21.349732971191408
2018-07-16,20.67333221435547,21.257999420166016,21.11400032043457,21.161466217041017,21.130732917785643
2018-07-17,21.512666702270508,20.67333221435547,21.257999420166016,21.164399719238283,21.04819965362549
2018-07-18,21.59000015258789,21.512666702270508,20.67333221435547,21.22959976196289,21.134799575805665
2018-07-19,21.34866714477539,21.59000015258789,21.512666702270508,21.276533126831055,21.208599662780763
2018-07-20,20.905332565307617,21.34866714477539,21.59000015258789,21.205999755859374,21.23979969024658
2018-07-23,20.21333312988281,20.905332565307617,21.34866714477539,21.113999938964845,21.13773307800293
2018-07-24,19.82866668701172,20.21333312988281,20.905332565307617,20.777199935913085,20.970799827575682
2018-07-25,20.582666397094727,19.82866668701172,20.21333312988281,20.575733184814453,20.90266647338867
2018-07-26,20.44333267211914,20.582666397094727,19.82866668701172,20.394666290283205,20.83559970855713
2018-07-27,19.812000274658203,20.44333267211914,20.582666397094727,20.17599983215332,20.69099979400635
2018-07-30,19.344667434692383,19.812000274658203,20.44333267211914,20.002266693115235,20.55813331604004
2018-07-31,19.8759994506836,19.344667434692383,19.812000274658203,20.01173324584961,20.394466590881347
2018-08-01,20.05599975585937,19.8759994506836,19.344667434692383,19.90639991760254,20.241066551208498
2018-08-02,23.30266761779785,20.05599975585937,19.8759994506836,20.47826690673828,20.43646659851074
2018-08-03,23.211332321166992,23.30266761779785,20.05599975585937,21.15813331604004,20.66706657409668
2018-08-06,22.79933357238769,23.211332321166992,23.30266761779785,21.849066543579102,20.92566661834717
2018-08-07,25.30466651916504,22.79933357238769,23.211332321166992,22.93479995727539,21.4732666015625
2018-08-08,24.689332962036133,25.30466651916504,22.79933357238769,23.86146659851074,21.88393325805664
2018-08-09,23.49666786193848,24.689332962036133,25.30466651916504,23.900266647338867,22.189266777038576
2018-08-10,23.69933319091797,23.49666786193848,24.689332962036133,23.997866821289062,22.57800006866455
2018-08-13,23.76066780090332,23.69933319091797,23.49666786193848,24.19013366699219,23.019600105285644
2018-08-14,23.176000595092773,23.76066780090332,23.69933319091797,23.764400482177734,23.34960021972656
2018-08-15,22.57933235168457,23.176000595092773,23.76066780090332,23.342400360107423,23.601933479309082
2018-08-16,22.36333274841309,22.57933235168457,23.176000595092773,23.115733337402343,23.507999992370607
2018-08-17,20.36666679382324,22.36333274841309,22.57933235168457,22.449200057983397,23.22353343963623
2018-08-20,20.562667846679688,20.36666679382324,22.36333274841309,21.80960006713867,22.99986686706543
2018-08-21,21.459999084472656,20.562667846679688,20.36666679382324,21.46639976501465,22.615400123596192
2018-08-22,21.44266700744629,21.459999084472656,20.562667846679688,21.239066696166994,22.290733528137206
2018-08-23,21.34000015258789,21.44266700744629,21.459999084472656,21.034400177001952,22.075066757202148
2018-08-24,21.521333694458008,21.34000015258789,21.44266700744629,21.265333557128905,21.85726680755615
2018-08-27,21.284666061401367,21.521333694458008,21.34000015258789,21.40973320007324,21.609666633605958
2018-08-28,20.790666580200195,21.284666061401367,21.521333694458008,21.27586669921875,21.371133232116698
2018-08-29,20.333999633789062,20.790666580200195,21.284666061401367,21.054133224487305,21.146599960327148
2018-08-30,20.209999084472656,20.333999633789062,20.790666580200195,20.828133010864256,20.931266593933106
2018-08-31,20.11066627502441,20.209999084472656,20.333999633789062,20.54599952697754,20.905666542053222
2018-09-04,19.26333236694336,20.11066627502441,20.209999084472656,20.14173278808594,20.77573299407959
2018-09-05,18.715999603271484,19.26333236694336,20.11066627502441,19.726799392700194,20.501333045959473
2018-09-06,18.729999542236328,18.715999603271484,19.26333236694336,19.405999374389648,20.230066299438477
2018-09-07,17.549333572387695,18.729999542236328,18.715999603271484,18.873866271972656,19.850999641418458
2018-09-10,19.03333282470703,17.549333572387695,18.729999542236328,18.65839958190918,19.60219955444336
2018-09-11,18.62933349609375,19.03333282470703,17.549333572387695,18.53159980773926,19.336666297912597
2018-09-12,19.36933326721192,18.62933349609375,19.03333282470703,18.662266540527344,19.19453296661377
2018-09-13,19.297332763671875,19.36933326721192,18.62933349609375,18.775733184814452,19.09086627960205
2018-09-14,19.68000030517578,19.297332763671875,19.36933326721192,19.20186653137207,19.037866401672364
2018-09-17,19.6560001373291,19.68000030517578,19.297332763671875,19.326399993896484,18.992399787902833
2018-09-18,18.997333526611328,19.6560001373291,19.68000030517578,19.4,18.96579990386963
2018-09-19,19.93466758728028,18.997333526611328,19.6560001373291,19.513066864013673,19.087666702270507
2018-09-20,19.8886661529541,19.93466758728028,18.997333526611328,19.631333541870116,19.203533363342284
2018-09-21,19.940000534057617,19.8886661529541,19.93466758728028,19.683333587646484,19.442600059509278
2018-09-24,19.978666305541992,19.940000534057617,19.8886661529541,19.747866821289062,19.537133407592773
2018-09-25,20.06599998474121,19.978666305541992,19.940000534057617,19.96160011291504,19.68080005645752
2018-09-26,20.6386661529541,20.06599998474121,19.978666305541992,20.102399826049805,19.80773334503174
2018-09-27,20.501333236694336,20.6386661529541,20.06599998474121,20.224933242797853,19.928133392333983
2018-09-28,17.65133285522461,20.501333236694336,20.6386661529541,19.76719970703125,19.725266647338866
2018-10-01,20.71333312988281,17.65133285522461,20.501333236694336,19.914133071899414,19.83099994659424
2018-10-02,20.06800079345703,20.71333312988281,17.65133285522461,19.91453323364258,19.938066673278808
2018-10-03,19.65333366394043,20.06800079345703,20.71333312988281,19.717466735839842,19.909933280944824
2018-10-04,18.788667678833008,19.65333366394043,20.06800079345703,19.374933624267577,19.799933433532715
2018-10-05,17.463333129882812,18.788667678833008,19.65333366394043,19.33733367919922,19.552266693115236
2018-10-08,16.70400047302246,17.463333129882812,18.788667678833008,18.53546714782715,19.22480010986328
2018-10-09,17.520000457763672,16.70400047302246,17.463333129882812,18.025867080688478,18.97020015716553
2018-10-10,17.125333786010742,17.520000457763672,16.70400047302246,17.52026710510254,18.61886692047119
2018-10-11,16.815332412719727,17.125333786010742,17.520000457763672,17.125600051879882,18.25026683807373
2018-10-12,17.25200080871582,16.815332412719727,17.125333786010742,17.083333587646486,18.210333633422852
2018-10-15,17.305999755859375,17.25200080871582,16.815332412719727,17.203733444213867,17.869600296020508
2018-10-16,18.439332962036133,17.305999755859375,17.25200080871582,17.38759994506836,17.70673351287842
2018-10-17,18.118667602539062,18.439332962036133,17.305999755859375,17.586266708374023,17.55326690673828
2018-10-18,17.5939998626709,18.118667602539062,18.439332962036133,17.74200019836426,17.43380012512207
2018-10-19,17.333332061767578,17.5939998626709,18.118667602539062,17.75826644897461,17.420800018310548
2018-10-22,17.39666748046875,17.333332061767578,17.5939998626709,17.776399993896483,17.490066719055175
2018-10-23,19.60933303833008,17.39666748046875,17.333332061767578,18.010400009155273,17.698999977111818
2018-10-24,19.233333587646484,19.60933303833008,17.39666748046875,18.23333320617676,17.90979995727539
2018-10-25,20.99066734313965,19.233333587646484,19.60933303833008,18.912666702270506,18.327333450317383
2018-10-26,22.059999465942383,20.99066734313965,19.233333587646484,19.858000183105467,18.80813331604004
2018-10-29,22.32333374023437,22.059999465942383,20.99066734313965,20.843333435058593,19.30986671447754
2018-10-30,21.99333381652832,22.32333374023437,22.059999465942383,21.32013359069824,19.66526679992676
2018-10-31,22.488000869750977,21.99333381652832,22.32333374023437,21.971067047119142,20.10220012664795
2018-11-01,22.95199966430664,22.488000869750977,21.99333381652832,22.36333351135254,20.638000106811525
2018-11-02,23.0939998626709,22.95199966430664,22.488000869750977,22.57013359069824,21.214066886901854
2018-11-05,22.76000022888184,23.0939998626709,22.95199966430664,22.657466888427734,21.750400161743165
2018-11-06,22.73733329772949,22.76000022888184,23.0939998626709,22.80626678466797,22.063200187683105
2018-11-07,23.21066665649414,22.73733329772949,22.76000022888184,22.9507999420166,22.460933494567872
2018-11-08,23.426666259765625,23.21066665649414,22.73733329772949,23.0457332611084,22.70453338623047
2018-11-09,23.367332458496094,23.426666259765625,23.21066665649414,23.100399780273438,22.83526668548584
2018-11-12,22.0853328704834,23.367332458496094,23.426666259765625,22.96546630859375,22.81146659851074
2018-11-13,22.582000732421875,22.0853328704834,23.367332458496094,22.934399795532226,22.8703332901001
2018-11-14,22.933332443237305,22.582000732421875,22.0853328704834,22.87893295288086,22.91486644744873
2018-11-15,23.22933387756348,22.933332443237305,22.582000732421875,22.83946647644043,22.942599868774415
2018-11-16,23.62066650390625,23.22933387756348,22.933332443237305,22.89013328552246,22.99526653289795
2018-11-19,23.564666748046875,23.62066650390625,23.22933387756348,23.186000061035156,23.075733184814453
2018-11-20,23.166000366210938,23.564666748046875,23.62066650390625,23.30279998779297,23.118599891662598
2018-11-21,22.54599952697754,23.166000366210938,23.564666748046875,23.225333404541015,23.05213317871094
2018-11-23,21.722000122070312,22.54599952697754,23.166000366210938,22.92386665344238,22.881666564941405
2018-11-26,23.06666755676269,21.722000122070312,22.54599952697754,22.81306686401367,22.851600074768065
2018-11-27,22.92799949645996,23.06666755676269,21.722000122070312,22.68573341369629,22.93586673736572
2018-11-28,23.19133377075196,22.92799949645996,23.06666755676269,22.69080009460449,22.996800041198732
2018-11-29,22.744667053222656,23.19133377075196,22.92799949645996,22.730533599853516,22.977933502197267
2018-11-30,23.365333557128903,22.744667053222656,23.19133377075196,23.059200286865234,22.991533470153808
2018-12-03,23.89933204650879,23.365333557128903,22.744667053222656,23.22573318481445,23.01940002441406
2018-12-04,23.979999542236328,23.89933204650879,23.365333557128903,23.436133193969727,23.060933303833007
2018-12-06,24.20400047302246,23.979999542236328,23.89933204650879,23.638666534423827,23.16473331451416
2018-12-07,23.86466789245605,24.20400047302246,23.979999542236328,23.86266670227051,23.29660015106201
2018-12-10,24.34333229064941,23.86466789245605,24.20400047302246,24.05826644897461,23.55873336791992
2018-12-11,24.450666427612305,24.34333229064941,23.86466789245605,24.168533325195312,23.697133255004882
2018-12-12,24.440000534057617,24.450666427612305,24.34333229064941,24.26053352355957,23.84833335876465
2018-12-13,25.11933326721192,24.440000534057617,24.450666427612305,24.44360008239746,24.041133308410643
2018-12-14,24.38066673278809,25.11933326721192,24.440000534057617,24.546799850463866,24.204733276367186
2018-12-17,23.22800064086914,24.38066673278809,25.11933326721192,24.323733520507812,24.19099998474121
2018-12-18,22.46866607666016,23.22800064086914,24.38066673278809,23.927333450317384,24.04793338775635
2018-12-19,22.19799995422364,22.46866607666016,23.22800064086914,23.47893333435059,23.86973342895508
2018-12-20,21.025333404541016,22.19799995422364,22.46866607666016,22.66013336181641,23.551866722106933
2018-12-21,21.31800079345703,21.025333404541016,22.19799995422364,22.047600173950197,23.297200012207036
2018-12-24,19.69266700744629,21.31800079345703,21.025333404541016,21.340533447265628,22.83213348388672
2018-12-26,21.73933219909668,19.69266700744629,21.31800079345703,21.19466667175293,22.56100006103516
2018-12-27,21.07533264160156,21.73933219909668,19.69266700744629,20.970133209228514,22.224533271789554
2018-12-28,22.257999420166016,21.07533264160156,21.73933219909668,21.216666412353515,21.938399887084962
2018-12-31,22.18666648864746,22.257999420166016,21.07533264160156,21.390399551391603,21.7189998626709
2019-01-02,20.67466735839844,22.18666648864746,22.257999420166016,21.58679962158203,21.46366653442383
2019-01-03,20.02400016784668,20.67466735839844,22.18666648864746,21.243733215332032,21.21919994354248
2019-01-04,21.179332733154297,20.02400016784668,20.67466735839844,21.264533233642577,21.117333221435548
2019-01-07,22.33066749572754,21.179332733154297,20.02400016784668,21.279066848754884,21.2478666305542
2019-01-08,22.356666564941406,22.33066749572754,21.179332733154297,21.31306686401367,21.351733207702637
2019-01-09,22.568666458129883,22.356666564941406,22.33066749572754,21.69186668395996,21.639333152770995
2019-01-10,22.99799919128418,22.568666458129883,22.356666564941406,22.286666488647462,21.765199851989745
2019-01-11,23.15066719055176,22.99799919128418,22.568666458129883,22.68093338012695,21.972733306884766
2019-01-14,22.293333053588867,23.15066719055176,22.99799919128418,22.67346649169922,21.97626667022705
2019-01-15,22.96199989318848,22.293333053588867,23.15066719055176,22.79453315734863,22.05380001068115
2019-01-16,23.06999969482422,22.96199989318848,22.293333053588867,22.8947998046875,22.29333324432373
2019-01-17,23.15399932861328,23.06999969482422,22.96199989318848,22.92599983215332,22.60633316040039
2019-01-18,20.15066719055176,23.15399932861328,23.06999969482422,22.32599983215332,22.503466606140137
2019-01-22,19.92799949645996,20.15066719055176,23.15399932861328,21.852933120727542,22.26319980621338
2019-01-23,19.172666549682617,19.92799949645996,20.15066719055176,21.095066452026366,21.9447998046875
2019-01-24,19.43400001525879,19.172666549682617,19.92799949645996,20.36786651611328,21.63133316040039
2019-01-25,19.80266761779785,19.43400001525879,19.172666549682617,19.697600173950196,21.311800003051758
2019-01-28,19.7586669921875,19.80266761779785,19.43400001525879,19.619200134277342,20.972599983215332
2019-01-29,19.83066749572754,19.7586669921875,19.80266761779785,19.599733734130858,20.7263334274292
2019-01-30,20.584667205810547,19.83066749572754,19.7586669921875,19.882133865356444,20.488600158691405
2019-01-31,20.468000411987305,20.584667205810547,19.83066749572754,20.08893394470215,20.228400230407715
2019-02-01,20.81399917602539,20.468000411987305,20.584667205810547,20.291200256347658,19.994400215148925
2019-02-04,20.85933303833008,20.81399917602539,20.468000411987305,20.511333465576172,20.065266799926757
2019-02-05,21.42333221435547,20.85933303833008,20.81399917602539,20.829866409301758,20.214800071716308
2019-02-06,21.14800071716309,21.42333221435547,20.85933303833008,20.942533111572267,20.41233348846436
2019-02-07,20.500667572021484,21.14800071716309,21.42333221435547,20.9490665435791,20.519000244140628
2019-02-08,20.38666725158692,20.500667572021484,21.14800071716309,20.86360015869141,20.577400207519535
2019-02-11,20.856000900268555,20.38666725158692,20.500667572021484,20.862933731079103,20.68713359832764
2019-02-12,20.78733253479004,20.856000900268555,20.38666725158692,20.73573379516602,20.78280010223389
2019-02-13,20.544666290283203,20.78733253479004,20.856000900268555,20.61506690979004,20.778800010681156
2019-02-14,20.251333236694336,20.544666290283203,20.78733253479004,20.565200042724612,20.75713329315186
2019-02-15,20.525333404541016,20.251333236694336,20.544666290283203,20.59293327331543,20.72826671600342
2019-02-19,20.3759994506836,20.525333404541016,20.251333236694336,20.496932983398438,20.67993335723877
2019-02-20,20.17066764831543,20.3759994506836,20.525333404541016,20.373600006103516,20.554666900634764
2019-02-21,19.415332794189453,20.17066764831543,20.3759994506836,20.147733306884767,20.381400108337402
2019-02-22,19.6473331451416,19.415332794189453,20.17066764831543,20.02693328857422,20.296066665649413
2019-02-25,19.917999267578125,19.6473331451416,19.415332794189453,19.90546646118164,20.249199867248535
2019-02-26,19.85733222961425,19.917999267578125,19.6473331451416,19.801733016967773,20.149333000183105
2019-02-27,20.98266792297364,19.85733222961425,19.917999267578125,19.964133071899415,20.168866539001463
2019-02-28,21.32533264160156,20.98266792297364,19.85733222961425,20.346133041381837,20.2469331741333
2019-03-01,19.652666091918945,21.32533264160156,20.98266792297364,20.347199630737304,20.18706645965576
2019-03-04,19.02400016784668,19.652666091918945,21.32533264160156,20.168399810791016,20.036933135986327
2019-03-05,18.43600082397461,19.02400016784668,19.652666091918945,19.884133529663085,19.84293327331543
2019-03-06,18.416000366210938,18.43600082397461,19.02400016784668,19.370800018310547,19.66746654510498
2019-03-07,18.439332962036133,18.416000366210938,18.43600082397461,18.79360008239746,19.569866561889647
2019-03-08,18.94266700744629,18.439332962036133,18.416000366210938,18.65160026550293,19.499399948120118
2019-03-11,19.39466667175293,18.94266700744629,18.439332962036133,18.72573356628418,19.447066688537596
2019-03-12,18.89066696166992,19.39466667175293,18.94266700744629,18.81666679382324,19.350400161743163
2019-03-13,19.263999938964844,18.89066696166992,19.39466667175293,18.986266708374025,19.178533363342286
2019-03-14,19.33066749572754,19.263999938964844,18.89066696166992,19.164533615112305,18.979066848754883
2019-03-15,18.36199951171875,19.33066749572754,19.263999938964844,19.048400115966796,18.850000190734864
2019-03-18,17.965999603271484,18.36199951171875,19.33066749572754,18.762666702270508,18.744200134277342
2019-03-19,17.83133316040039,17.965999603271484,18.36199951171875,18.550799942016603,18.68373336791992
2019-03-20,18.239999771118164,17.83133316040039,17.965999603271484,18.345999908447265,18.666133308410643
2019-03-21,18.26799964904785,18.239999771118164,17.83133316040039,18.13346633911133,18.648999977111817
