Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.59363555908203,45.67188594037212,45.32568761268084,45.382597967668204,67644400
2018-06-13,45.21897506713867,45.73590074106123,45.1573249081961,45.626823486431164,86553600
2018-06-14,45.24269104003906,45.425275237320285,45.105160415168235,45.4205318038614,86440400
2018-06-15,44.77793502807617,45.09093652853527,44.64040439467867,45.060109636410715,246876800
2018-06-18,44.75423812866211,44.868055244619555,44.3890696051182,44.55031383605705,73939600
2018-06-19,44.03101348876953,44.18277083374187,43.499860972276096,43.90059617242287,134314000
2018-06-20,44.223079681396484,44.38906370723482,44.04049544388412,44.18751296806698,82514800
2018-06-21,43.97646713256836,44.66174675389447,43.853163185793704,44.40091217767496,102847600
2018-06-22,43.84843063354492,44.14008855520075,43.796263705355344,44.132975212100405,108801600
2018-06-25,43.19633865356445,43.848421501954974,42.85488378313482,43.48799651448149,126652400
2018-06-26,43.732234954833984,44.23019062350322,43.28407630030375,43.390783670861595,98276800
2018-06-27,43.66820526123047,44.408021640911684,43.63737837268395,43.921922855778305,101141200
2018-06-28,43.9859619140625,44.15431947888671,43.582856787273265,43.653993837455054,69460800
2018-06-29,43.89347457885742,44.38668676185317,43.37180902970917,44.17327566116991,90950800
2018-07-02,44.384315490722656,44.41277247650067,43.49274166357834,43.587592252538386,70925200
2018-07-03,43.61130142211914,44.566898927797915,43.52119426873069,44.52895869287857,55819200
2018-07-05,43.96224594116211,44.20174054300213,43.69667149447583,43.92904913532632,66416800
2018-07-06,44.57164764404297,44.68072130963783,43.91482126960645,43.966988194258036,69940800
2018-07-09,45.190528869628906,45.214238803052666,44.88701422363692,44.93443770866442,79026400
2018-07-10,45.135986328125,45.35650713376391,45.095672571866736,45.221350037638665,63756400
2018-07-11,44.55029296875,45.00082140459932,44.48626928805842,44.697306825424775,75326000
2018-07-12,45.2972412109375,45.38734838231417,44.889392649585055,44.94155957846832,72164400
2018-07-13,45.36836624145508,45.489296661911006,45.26640231904032,45.30908598508222,50055600
2018-07-16,45.26878356933594,45.681371908457706,45.15259294447434,45.41342756429412,60172400
2018-07-17,45.39682388305664,45.496414288962846,44.86330152544338,44.99371882538486,62138000
2018-07-18,45.14785385131836,45.4798255464811,45.03640665014994,45.47508211161546,65573600
2018-07-19,45.498775482177734,45.65764610697749,44.979479949285604,44.979479949285604,81147200
2018-07-20,45.39445495605469,45.62920248284196,45.09331020571511,45.47507524569516,82704800
2018-07-23,45.43476486206055,45.51775867742959,44.94866598242779,45.214240402520566,63957600
2018-07-24,45.76435852050781,45.92085926774938,45.53909426697028,45.63394123113984,74791600
2018-07-25,46.19593048095703,46.20304382389314,45.62920762705658,45.7785950650759,66839600
2018-07-26,46.0512809753418,46.46624281521024,45.90900689725772,46.14612794861112,76304000
2018-07-27,45.28537368774414,46.28365482467212,45.07670963990276,46.236231341898154,96096000
2018-07-30,45.03165817260742,45.57466376941724,44.832477364726266,45.50352673283684,84118000
2018-07-31,45.12176513671875,45.560440547142505,44.89650085224989,45.12413866296574,157492000
2018-08-01,47.779884338378906,47.841534499496696,46.786346710448804,47.217908692811946,271742800
2018-08-02,49.17654800415039,49.41129921106604,47.50721694284905,47.56175378632926,249616000
2018-08-03,49.31881332397461,49.49665412889827,48.72363711452794,49.09117550167293,133789600
2018-08-06,49.574893951416016,49.61757399877474,49.10065190602749,49.32117272040691,101701600
2018-08-07,49.110137939453125,49.676857071097885,49.027144129532566,49.634177021319225,102349600
2018-08-08,49.143333435058594,49.276120632862174,48.495994036676265,48.85878892288239,90102000
2018-08-09,49.529842376708984,49.74324985847288,49.13147716105528,49.68396960040737,93970400
2018-08-10,49.3823127746582,49.75590017502978,49.17767335203698,49.34186126018147,98444800
2018-08-13,49.70116424560547,50.1961061475211,49.42276010656585,49.80586398285844,103563600
2018-08-14,49.91057586669922,50.10331696133586,49.55602505760094,50.008137339325366,82992000
2018-08-15,50.02716827392578,50.14614460327988,49.57267782438445,49.78445554539997,115230400
2018-08-16,50.76005935668945,50.87665382756471,50.31984551644724,50.38647196576715,114001600
2018-08-17,51.773738861083984,51.86178018113147,50.721988566757155,50.7886150193665,141708000
2018-08-20,51.269287109375,52.154467757203975,51.18600221727432,51.89748205256094,121150800
2018-08-21,51.16933822631836,51.68093862201537,50.92900734768852,51.588137230181125,104639200
2018-08-22,51.171722412109375,51.483439828885075,50.88379808381305,50.94566810177253,76072400
2018-08-23,51.27642059326172,51.6476261661413,51.064642868689674,51.076537597129295,75532800
2018-08-24,51.435855865478516,51.611938537537824,51.18600480740327,51.54055563311919,73905600
2018-08-27,51.859413146972656,52.049776037287394,51.47630914640467,51.671428476596425,82100400
2018-08-28,52.2781982421875,52.478077603520866,52.0925954593966,52.1140103272103,91107200
2018-08-29,53.058685302734375,53.18004348810578,52.20919615948251,52.385278811402436,109019200
2018-08-30,53.546478271484375,54.31506422437898,52.92066171335722,53.12292289453053,195175200
2018-08-31,54.16515350341797,54.46021241457618,53.77728958919316,53.89864411256933,173360400
2018-09-04,54.33887481689453,54.53399412883681,53.9272176920861,54.3507731772145,109560400
2018-09-05,53.98431396484375,54.650582079190634,53.563140408688696,54.48877602773721,133332000
2018-09-06,53.08723449707031,54.09853319917731,52.65891902647471,53.83202377810167,137160000
2018-09-07,52.65891647338867,53.62738176604703,52.518525296487866,52.78979114290166,150479200
2018-09-10,51.952205657958984,52.789800053351755,51.50961355690781,52.57564047685437,158066000
2018-09-11,53.26571273803711,53.372790725638225,51.53103554159299,51.87606622647215,142996000
2018-09-12,52.604190826416016,53.539342940289245,52.31150647078337,53.52506636311089,197114800
2018-09-13,53.8748664855957,54.3364952600401,52.96112907707652,53.187183394113916,166825600
2018-09-14,53.26331329345703,53.977171149490786,52.94921772485396,53.71780366654037,127997200
2018-09-17,51.845130920410156,53.05154911623781,51.699979640822946,52.86118624665085,148780400
2018-09-18,51.9307861328125,52.78979531956475,51.66427670357226,51.82370453873131,126286800
2018-09-19,51.96171951293945,52.25916032826904,51.23120675854204,51.99265451961192,108495200
2018-09-20,52.35672378540039,52.89211727342797,52.14732428153805,52.40669544186553,106435200
2018-09-21,51.79277420043945,52.6731982712766,51.70472925174725,52.53518529982462,384986800
2018-09-24,52.53757858276367,52.6494166497846,51.547698043388,51.59290964037991,110773600
2018-09-25,52.870704650878906,53.020615995772005,52.278201191850144,52.29009955159667,98217600
2018-09-26,52.449527740478516,53.24191057717502,52.2924781049092,52.58754072650583,95938800
2018-09-27,53.52744674682617,53.88199749485827,53.19193264609135,53.25856272706645,120724800
2018-09-28,53.715423583984375,53.739216666505456,53.30614480358745,53.48936569938765,91717600
2018-10-01,54.077125549316406,54.59110421712526,53.86059136677556,54.24131348188339,94403200
2018-10-02,54.55778503417969,54.72911123809022,53.92721194400163,54.074741429808704,99152800
2018-10-03,55.221675872802734,55.554808146408234,54.67676224492081,54.741010480140964,114619200
2018-10-04,54.250831604003906,55.28830541077843,53.95100891016932,54.91471796873681,128168000
2018-10-05,53.37039566040039,54.3507629994386,52.48759340536788,54.24368503834999,134322000
2018-10-08,53.246665954589844,53.49175689567986,52.39717324413406,52.87546039840959,118655600
2018-10-09,53.98431396484375,54.079497198818515,52.88497393623633,53.215727958701756,107564000
2018-10-10,51.48344421386719,53.86059289686146,51.40967946082007,53.64881514774849,167962400
2018-10-11,51.02894592285156,52.23060755169542,50.522109238835384,51.04560435144843,212497600
2018-10-12,52.8516731262207,53.03489771764868,51.597661409429456,52.449532491533965,161351600
2018-10-15,51.72138977050781,52.785038439818784,51.69997490274516,52.62561059502563,123164000
2018-10-16,52.86117935180664,53.06106233577995,51.57861472308511,52.09497153403853,116736000
2018-10-17,52.63275146484375,52.97778210890204,52.192537574613446,52.89687907280801,91541600
2018-10-18,51.402523040771484,52.28770702686988,50.683905152945655,51.84035496505043,130325200
2018-10-19,52.18540573120117,52.64941276713867,51.73805349610757,51.887964858052776,132314800
2018-10-22,52.50425338745117,53.149106698679134,52.09735636895446,52.299613953015275,115168400
2018-10-23,52.99919891357422,53.12293532268267,51.088439201171944,51.35732688898365,155071200
2018-10-24,51.18122482299805,53.35611148257466,51.050350164368496,52.968251206287135,163702000
2018-10-25,52.301998138427734,52.67796379665876,51.576241761173854,51.804677924342315,119423200
2018-10-26,51.46915817260742,52.39479382241022,50.60538890379189,51.37397493547019,189033600
2018-10-29,50.50306701660156,52.27581336701885,49.03965617753855,52.15683705315368,183742000
2018-10-30,50.75530242919922,51.202650955058886,49.79635351262146,50.24370203848112,146640000
2018-10-31,52.07831954956055,52.45666340927167,51.54530428162469,51.60717429726237,153435600
2018-11-01,52.87783432006836,52.91114754340593,51.590509705971776,52.123524910241954,233292800
2018-11-02,49.37041091918945,50.83857821841909,48.88260729891281,49.86297460873481,365314800
2018-11-05,47.968875885009766,48.63514405955893,47.15507822305573,48.613729191555535,264654800
2018-11-06,48.48762512207031,48.713679472208554,47.99268304559792,48.04741115269302,127531600
2018-11-07,49.958168029785156,49.984342971700855,48.57328522072071,49.01111731197428,133697600
2018-11-08,49.78384780883789,50.17306145570035,49.3683642538669,50.139631995659315,101450400
2018-11-09,48.823936462402344,49.191660499697754,48.2938381697483,49.08182241371007,137463200
2018-11-12,46.36447525024414,47.72076401672204,46.27373658232284,47.5177970943311,204542000
2018-11-13,45.90122604370117,47.08320041755975,45.71497571296162,45.75795852042151,187531600
2018-11-14,44.604652404785156,46.43850357276187,44.39690877643929,46.300009035044084,243204000
2018-11-15,45.70543670654297,45.83915455033606,44.6285234734575,44.98431131347253,185915200
2018-11-16,46.21165466308594,46.55550262441494,45.23981014804708,45.48814276259696,147713200
2018-11-19,44.380191802978516,45.535900213050134,44.17245183718899,45.36875290474028,167701200
2018-11-20,42.259788513183594,43.33192484014035,41.90877742605105,42.591696534757,271300800
2018-11-21,42.21204376220703,43.04539745394287,42.15712471150537,42.91645263842295,124496800
2018-11-23,41.13990783691406,42.169065286520386,41.09454214251714,41.77268476339446,94496000
2018-11-26,41.696266174316406,41.77506496351826,40.65517265093497,41.6055311557057,179994000
2018-11-27,41.60553741455078,41.732092071039055,40.80322665525515,40.95365741769056,165549600
2018-11-28,43.205379486083984,43.288951316851275,41.770291892764284,42.2001018511923,184250000
2018-11-29,42.87348175048828,43.64952638051216,42.43173181136684,43.61609691142191,167080000
2018-11-30,42.641849517822266,43.05971958104909,42.271735304542375,43.05016622493702,158126000
2018-12-03,44.13187026977539,44.160523060246476,43.269863602226856,44.04590825482316,163210000
2018-12-04,42.190555572509766,43.551617515376044,42.09026718130259,43.20776952064387,165377200
2018-12-06,41.72015380859375,41.734480201423324,40.69338648119345,41.01335473284846,172393600
2018-12-07,40.23252868652344,41.66522596380458,40.18715935644352,41.42644308425772,169126400
2018-12-10,40.49757766723633,40.61457894588415,39.00040799825112,39.399174968281336,248104000
2018-12-11,40.26596450805664,41.02051575759488,39.876747186946446,40.989476455953515,189126800
2018-12-12,40.37818145751953,41.051547200965935,40.35907839226427,40.68859624819032,142510800
2018-12-13,40.81993865966797,41.20676946022897,40.48564403551712,40.71010055896332,127594400
2018-12-14,39.513797760009766,40.37341775506542,39.46604190329297,40.354314683671035,162814800
2018-12-17,39.14607238769531,40.199105936652565,38.8571434520771,39.50663328429984,177151600
2018-12-18,39.65467834472656,40.00329934179886,39.2535211741129,39.489917559128344,135366000
2018-12-19,38.41778564453125,39.98420108980918,37.98797563978099,39.637966568371446,196189200
2018-12-20,37.448326110839844,38.70909964806742,37.08298853150335,38.30077924811226,259092000
2018-12-21,35.99174118041992,37.76589980928972,35.72908220804263,37.455481347809766,382978400
2018-12-24,35.060489654541016,36.18754510577157,35.00318045338883,35.37568115203431,148676800
2018-12-26,37.52950668334961,37.543833073897815,35.034226191658874,35.411503598091954,234330000
2018-12-27,37.28594970703125,37.433997587915734,35.83415282958017,37.21192758835802,212468400
2018-12-28,37.3050651550293,37.85188023734467,36.90391148451848,37.608320569654964,169165600
2018-12-31,37.66561508178711,38.052442204859595,37.364746302919336,37.85425196524382,140014000
2019-01-02,37.708595275878906,37.93066526837315,36.82748578852232,36.98508337757785,148158800
2019-01-03,33.95253372192383,34.795436883429964,33.90716439786216,34.37995341645886,365248800
2019-01-04,35.401954650878906,35.471203738536325,34.33698486073971,34.511295373347224,234428400
2019-01-07,35.32316207885742,35.53806893235708,34.838432953925036,35.50702598113695,219111200
2019-01-08,35.996524810791016,36.25202428139777,35.464039924991226,35.71237255601833,164101200
2019-01-09,36.6077995300293,36.89911490948993,35.72908035781426,36.125457134662746,180396400
2019-01-10,36.72480773925781,36.76540039170686,36.02278548781964,36.41438926598777,143122800
2019-01-11,36.364253997802734,36.700938833098775,36.17800358754081,36.505138707955666,108092800
2019-01-14,35.81744384765625,36.12069922575727,35.63119343113154,36.02041082020849,129756800
2019-01-15,36.550506591796875,36.62691523841069,35.82938108852284,35.881913627117946,114843600
2019-01-16,36.99702453613281,37.22148105375733,36.533785109297206,36.55288817925866,122278800
2019-01-17,37.216705322265625,37.64651529848861,36.59586828510597,36.8203248084412,119284800
2019-01-18,37.44594192504883,37.699051255274355,37.245361488902034,37.608312573292196,135004000
2019-01-22,36.60542678833008,37.42445055400755,36.44305248846791,37.34804190501373,121576000
2019-01-23,36.75346374511719,37.04477917629914,36.223365412542684,36.80838279224685,92522400
2019-01-24,36.462154388427734,36.8871877322328,36.23292480528311,36.79883920993108,101766000
2019-01-25,37.6703987121582,37.75875088556087,36.848988384787226,37.12597385116706,134142000
2019-01-28,37.32176971435547,37.32893291020172,36.69138297511868,37.19998809789302,104768400
2019-01-29,36.93494415283203,37.75874822722439,36.798839768935856,37.30983512506723,166348800
2019-01-30,39.458866119384766,39.673769227824344,38.26017518742849,38.98130041748601,244439200
2019-01-31,39.7430305480957,40.354314252024146,39.294117483975256,39.66423174576361,162958400
2019-02-01,39.76213836669922,40.34954239088883,39.62125365529392,39.86720344901963,130672400
2019-02-04,40.89156723022461,40.98946908315181,39.943598927623405,39.97464186721923,125982000
2019-02-05,41.5911979675293,41.806104733653946,41.15422852783772,41.276006478165506,144406400
2019-02-06,41.60553741455078,41.9231191363072,41.273629300518444,41.70343564294899,112958400
2019-02-07,40.81755447387695,41.533903261011226,40.674283259034766,41.166175509900825,126966800
2019-02-08,40.86551284790039,40.9254645995137,40.38829558775916,40.52498733783649,95280000
2019-02-11,40.6305046081543,41.05736450134585,40.587341097802515,41.01899449714538,83973600
2019-02-12,40.98061752319336,41.006996439199185,40.695246611629706,40.79117160581652,89134000
2019-02-13,40.81035232543945,41.361909141349344,40.74800382453859,41.10052039709488,89960800
2019-02-14,40.95904541015625,41.069354605473535,40.61851983378056,40.69765660042047,87342800
2019-02-15,40.86790084838867,41.17485345817867,40.70723062757389,41.06694106021814,98507200
2019-02-19,40.99020767211914,41.11251158075752,40.644888674928126,40.69764650626932,75891200
2019-02-20,41.25400161743164,41.5633547243103,41.00460392509495,41.05256459756376,104457600
2019-02-21,41.021385192871094,41.335531780148976,40.839133188578245,41.198843691720455,68998800
2019-02-22,41.47941207885742,41.48660599525643,41.09811987305414,41.14608053543551,75652800
2019-02-25,41.781578063964844,42.17486144916681,41.71443238789365,41.7647934745295,87493600
2019-02-26,41.80555725097656,42.038170347630576,41.52738023612944,41.65687807301139,68280800
2019-02-27,41.93505859375,41.966234681875136,41.42187164172111,41.53698166287611,111341600
2019-02-28,41.5225830078125,41.944645694291225,41.46742841916208,41.80316043423967,112861600
2019-03-01,41.95903778076172,42.002201291253094,41.460238702037415,41.793570338881416,103544800
2019-03-04,42.17006301879883,42.62569486167129,41.71922468139676,42.131693020048765,109744800
2019-03-05,42.093318939208984,42.206028512629246,41.85590871152636,42.19164067928438,78949600
2019-03-06,41.85110855102539,42.083721577546385,41.71202008553712,41.88707812866738,83241600
2019-03-07,41.366722106933594,41.831948436675184,41.25161573085462,41.695256642009255,99185600
2019-03-08,41.46503829956055,41.50340830613576,40.64729537285681,40.84393891218085,95997600
2019-03-11,42.90147018432617,42.954228016257524,42.05015827459579,42.083731107718975,128044000
2019-03-12,43.38349151611328,43.805550579791884,43.014186633625165,43.1652662363853,129870400
2019-03-13,43.5753288269043,43.95662105461445,43.385879259741806,43.70482298869039,124130000
2019-03-14,44.05973815917969,44.14846923554613,43.779164414177835,44.10050490922293,94318000
2019-03-15,44.63288116455078,44.92304926730803,44.06214294808447,44.32832888529776,156171600
2019-03-18,45.088504791259766,45.17723219384974,44.553732645972964,44.55613305739242,104879200
2019-03-19,44.731201171875,45.321128025047585,44.58491874977041,45.16765168539396,126585600
2019-03-20,45.12208557128906,45.44102931737119,44.2995456663058,44.659256162902494,124140800
2019-03-21,46.7839469909668,47.08130898978615,45.51776631722706,45.568127397516854,204136800
2019-03-22,45.81512451171875,47.4074427212718,45.750375602198226,46.84389485152013,169630800
2019-03-25,45.26116943359375,46.03814168480282,44.747982657374365,45.925432114679325,175381200
2019-03-26,44.793540954589844,46.253968138458966,44.26356961613226,45.961403351219516,199202000
2019-03-27,45.19642639160156,45.50577581710556,44.73599738246112,45.263572060070096,119393600
2019-03-28,45.256378173828125,45.45781517937239,44.97100725305817,45.311532760287136,83121600
2019-03-29,45.55133819580078,45.582514276239,45.21320945296346,45.522562527189734,94256000
2019-04-01,45.860694885253906,45.96620689820013,45.17484667569787,45.95661622762853,111448000
2019-04-02,46.52735900878906,46.63287468297338,45.81513186720967,45.824722537969734,91062800
2019-04-03,46.8463020324707,47.12207863716483,46.31872367001549,46.34270583527788,93087200
2019-04-04,46.92784118652344,47.090908220602586,46.316332490396405,46.71201265068531,76457200
2019-04-05,47.241981506347656,47.26596367128576,46.98538624633548,47.110086917517314,74106400
2019-04-08,47.985374450683594,48.01654686744125,47.08369793375033,47.102882929766345,103526800
2019-04-09,47.84149932861328,48.64485428977716,47.77675041021898,48.03814283663869,143072800
2019-04-10,48.11008071899414,48.13886004815311,47.524951034677144,47.64485453853999,86781200
2019-04-11,47.7096061706543,48.20121129630529,47.58730590705254,48.165241706764995,83603200
2019-04-12,47.6904182434082,47.99497416643162,47.05253438665943,47.76955499470552,111042800
2019-04-15,47.77675247192383,47.92543531536256,47.484187609267856,47.62087936964728,70146400
